Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,France,France,FR,27.13,45.40,94.69,25.74,opendata.reseaux-energies.fr
2022-01-02 00:00:00,France,France,FR,24.92,42.71,95.02,31.10,opendata.reseaux-energies.fr
2022-01-03 00:00:00,France,France,FR,31.44,49.78,94.11,30.01,opendata.reseaux-energies.fr
2022-01-04 00:00:00,France,France,FR,46.38,66.94,91.43,26.10,opendata.reseaux-energies.fr
2022-01-05 00:00:00,France,France,FR,57.60,80.04,90.03,25.94,opendata.reseaux-energies.fr
2022-01-06 00:00:00,France,France,FR,75.35,100.13,87.69,23.08,opendata.reseaux-energies.fr
2022-01-07 00:00:00,France,France,FR,57.10,78.97,90.07,28.15,opendata.reseaux-energies.fr
2022-01-08 00:00:00,France,France,FR,44.40,63.85,92.61,28.51,opendata.reseaux-energies.fr
2022-01-09 00:00:00,France,France,FR,52.00,73.14,90.86,24.18,opendata.reseaux-energies.fr
2022-01-10 00:00:00,France,France,FR,82.89,109.60,85.13,20.20,opendata.reseaux-energies.fr
2022-01-11 00:00:00,France,France,FR,87.22,115.89,83.90,20.00,opendata.reseaux-energies.fr
2022-01-12 00:00:00,France,France,FR,89.18,118.29,83.60,20.81,opendata.reseaux-energies.fr
2022-01-13 00:00:00,France,France,FR,91.96,121.47,83.34,20.36,opendata.reseaux-energies.fr
2022-01-14 00:00:00,France,France,FR,98.87,128.93,82.80,19.78,opendata.reseaux-energies.fr
2022-01-15 00:00:00,France,France,FR,94.89,124.16,83.65,17.67,opendata.reseaux-energies.fr
2022-01-16 00:00:00,France,France,FR,78.36,105.63,85.66,18.26,opendata.reseaux-energies.fr
2022-01-17 00:00:00,France,France,FR,84.38,112.40,84.53,19.09,opendata.reseaux-energies.fr
2022-01-18 00:00:00,France,France,FR,91.36,120.20,83.60,19.05,opendata.reseaux-energies.fr
2022-01-19 00:00:00,France,France,FR,90.38,119.12,83.64,18.87,opendata.reseaux-energies.fr
2022-01-20 00:00:00,France,France,FR,85.10,112.63,84.68,20.41,opendata.reseaux-energies.fr
2022-01-21 00:00:00,France,France,FR,86.03,113.77,84.68,19.93,opendata.reseaux-energies.fr
2022-01-22 00:00:00,France,France,FR,92.53,121.54,83.52,15.15,opendata.reseaux-energies.fr
2022-01-23 00:00:00,France,France,FR,91.08,119.95,83.76,14.60,opendata.reseaux-energies.fr
2022-01-24 00:00:00,France,France,FR,91.59,120.71,83.57,18.75,opendata.reseaux-energies.fr
2022-01-25 00:00:00,France,France,FR,99.84,130.85,82.59,19.01,opendata.reseaux-energies.fr
2022-01-26 00:00:00,France,France,FR,95.09,125.02,83.25,19.07,opendata.reseaux-energies.fr
2022-01-27 00:00:00,France,France,FR,85.88,113.92,84.46,20.78,opendata.reseaux-energies.fr
2022-01-28 00:00:00,France,France,FR,89.58,118.28,83.87,17.80,opendata.reseaux-energies.fr
