Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,Pacificorp West,US-NW-PACW,391.95,373.65,52.29,49.65,eia.gov
2022-01-02 00:00:00,USA,Pacificorp West,US-NW-PACW,236.37,258.26,65.40,62.38,eia.gov
2022-01-03 00:00:00,USA,Pacificorp West,US-NW-PACW,255.41,267.86,63.97,61.21,eia.gov
2022-01-04 00:00:00,USA,Pacificorp West,US-NW-PACW,220.02,237.78,67.60,64.62,eia.gov
2022-01-05 00:00:00,USA,Pacificorp West,US-NW-PACW,374.84,358.60,52.56,49.95,eia.gov
2022-01-06 00:00:00,USA,Pacificorp West,US-NW-PACW,395.28,376.61,50.02,47.90,eia.gov
2022-01-07 00:00:00,USA,Pacificorp West,US-NW-PACW,254.67,250.82,67.57,64.97,eia.gov
2022-01-08 00:00:00,USA,Pacificorp West,US-NW-PACW,340.60,322.36,58.65,56.68,eia.gov
2022-01-09 00:00:00,USA,Pacificorp West,US-NW-PACW,281.37,287.40,60.80,58.03,eia.gov
2022-01-10 00:00:00,USA,Pacificorp West,US-NW-PACW,268.39,271.98,63.29,60.12,eia.gov
2022-01-11 00:00:00,USA,Pacificorp West,US-NW-PACW,223.85,238.39,66.98,63.70,eia.gov
2022-01-12 00:00:00,USA,Pacificorp West,US-NW-PACW,192.01,203.62,72.83,69.67,eia.gov
2022-01-13 00:00:00,USA,Pacificorp West,US-NW-PACW,234.99,235.59,69.67,66.33,eia.gov
2022-01-14 00:00:00,USA,Pacificorp West,US-NW-PACW,274.46,262.29,67.41,64.16,eia.gov
2022-01-15 00:00:00,USA,Pacificorp West,US-NW-PACW,292.58,277.75,65.92,62.83,eia.gov
2022-01-16 00:00:00,USA,Pacificorp West,US-NW-PACW,291.63,279.34,66.55,63.45,eia.gov
2022-01-17 00:00:00,USA,Pacificorp West,US-NW-PACW,240.44,243.35,69.26,66.11,eia.gov
2022-01-18 00:00:00,USA,Pacificorp West,US-NW-PACW,217.56,222.23,71.04,68.01,eia.gov
2022-01-19 00:00:00,USA,Pacificorp West,US-NW-PACW,383.43,356.70,53.46,50.86,eia.gov
2022-01-20 00:00:00,USA,Pacificorp West,US-NW-PACW,279.79,265.58,65.97,63.04,eia.gov
2022-01-21 00:00:00,USA,Pacificorp West,US-NW-PACW,277.19,266.46,65.86,63.33,eia.gov
2022-01-22 00:00:00,USA,Pacificorp West,US-NW-PACW,363.20,341.50,55.99,53.26,eia.gov
2022-01-23 00:00:00,USA,Pacificorp West,US-NW-PACW,269.90,268.80,65.81,62.51,eia.gov
2022-01-24 00:00:00,USA,Pacificorp West,US-NW-PACW,310.22,304.79,60.87,57.85,eia.gov
2022-01-25 00:00:00,USA,Pacificorp West,US-NW-PACW,391.90,367.30,51.60,48.86,eia.gov
