Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,241.46,314.27,48.81,39.26,eia.gov
2022-01-02 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,238.83,313.14,48.00,40.76,eia.gov
2022-01-03 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,237.90,312.38,47.43,41.80,eia.gov
2022-01-04 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,219.04,289.81,50.75,45.05,eia.gov
2022-01-05 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,255.75,335.13,42.33,37.35,eia.gov
2022-01-06 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,253.99,333.03,43.04,36.48,eia.gov
2022-01-07 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,217.85,287.01,51.91,45.60,eia.gov
2022-01-08 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,198.40,262.10,57.20,49.50,eia.gov
2022-01-09 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,217.56,288.50,51.41,45.20,eia.gov
2022-01-10 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,247.82,325.79,43.88,38.03,eia.gov
2022-01-11 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,232.92,306.96,47.73,42.14,eia.gov
2022-01-12 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,223.31,294.22,50.27,44.87,eia.gov
2022-01-13 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,230.56,303.25,48.29,43.34,eia.gov
2022-01-14 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,212.56,280.29,53.46,47.30,eia.gov
2022-01-15 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,235.17,308.46,48.01,42.08,eia.gov
2022-01-16 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,219.68,289.08,52.79,44.18,eia.gov
2022-01-17 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,228.68,299.99,50.44,42.34,eia.gov
2022-01-18 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,219.37,288.25,52.43,44.92,eia.gov
2022-01-19 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,333.14,424.17,30.20,24.54,eia.gov
2022-01-20 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,326.40,417.44,30.66,26.77,eia.gov
2022-01-21 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,324.23,413.34,31.68,27.73,eia.gov
2022-01-22 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,325.70,415.62,31.55,27.18,eia.gov
2022-01-23 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,336.42,428.26,30.01,24.02,eia.gov
2022-01-24 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,335.73,426.85,30.08,23.81,eia.gov
2022-01-25 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,342.44,436.10,27.58,23.17,eia.gov
2022-01-26 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,344.85,438.98,27.29,22.75,eia.gov
2022-01-27 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,333.15,425.11,29.54,25.18,eia.gov
2022-01-28 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,343.98,438.42,26.90,22.60,eia.gov
2022-01-29 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,372.54,472.20,21.24,18.38,eia.gov
2022-01-30 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,329.74,421.55,30.36,26.52,eia.gov
2022-01-31 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,376.12,475.80,20.56,18.76,eia.gov
2022-02-01 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,330.82,422.50,29.63,26.30,eia.gov
2022-02-02 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,332.71,424.95,29.33,25.95,eia.gov
2022-02-03 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,385.47,488.29,17.57,16.05,eia.gov
2022-02-04 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,391.44,495.42,16.45,15.23,eia.gov
2022-02-05 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,389.81,492.47,17.42,16.60,eia.gov
2022-02-06 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,405.21,511.33,14.25,13.42,eia.gov
2022-02-07 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,400.18,504.79,15.50,14.49,eia.gov
2022-02-08 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,371.93,472.03,20.33,18.60,eia.gov
2022-02-09 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,374.14,474.65,19.86,18.34,eia.gov
2022-02-10 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,377.49,478.78,19.22,17.90,eia.gov
2022-02-11 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,379.50,481.03,19.07,17.60,eia.gov
2022-02-12 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,401.44,507.15,14.82,13.80,eia.gov
2022-02-13 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,412.77,520.43,12.82,11.91,eia.gov
2022-02-14 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,384.33,486.49,18.30,16.97,eia.gov
2022-02-15 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,385.14,486.95,18.35,17.00,eia.gov
2022-02-16 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,377.08,477.37,19.99,18.52,eia.gov
2022-02-17 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,389.81,492.46,17.59,16.42,eia.gov
2022-02-18 00:00:00,USA,Turlock Irrigation District,US-CAL-TIDC,349.94,444.99,26.00,23.14,eia.gov
