Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Nevada Power Company,US-NW-NEVP,381.65,476.37,21.30,18.58,eia.gov
2021-01-02 00:00:00,USA,Nevada Power Company,US-NW-NEVP,374.66,467.15,23.36,20.98,eia.gov
2021-01-03 00:00:00,USA,Nevada Power Company,US-NW-NEVP,374.09,466.48,23.50,21.22,eia.gov
2021-01-04 00:00:00,USA,Nevada Power Company,US-NW-NEVP,394.81,487.47,21.80,19.77,eia.gov
2021-01-05 00:00:00,USA,Nevada Power Company,US-NW-NEVP,381.24,473.76,22.68,20.42,eia.gov
2021-01-06 00:00:00,USA,Nevada Power Company,US-NW-NEVP,398.08,494.33,18.78,16.95,eia.gov
2021-01-07 00:00:00,USA,Nevada Power Company,US-NW-NEVP,406.86,502.83,18.21,16.38,eia.gov
2021-01-08 00:00:00,USA,Nevada Power Company,US-NW-NEVP,401.67,497.10,19.11,16.90,eia.gov
2021-01-09 00:00:00,USA,Nevada Power Company,US-NW-NEVP,394.68,487.02,21.71,19.02,eia.gov
2021-01-10 00:00:00,USA,Nevada Power Company,US-NW-NEVP,399.29,494.03,19.71,17.14,eia.gov
2021-01-11 00:00:00,USA,Nevada Power Company,US-NW-NEVP,389.65,482.35,21.95,18.87,eia.gov
2021-01-12 00:00:00,USA,Nevada Power Company,US-NW-NEVP,407.05,500.92,19.79,17.77,eia.gov
2021-01-13 00:00:00,USA,Nevada Power Company,US-NW-NEVP,381.83,473.96,22.86,20.45,eia.gov
2021-01-14 00:00:00,USA,Nevada Power Company,US-NW-NEVP,393.03,483.54,23.18,20.80,eia.gov
2021-01-15 00:00:00,USA,Nevada Power Company,US-NW-NEVP,387.57,476.22,24.91,22.08,eia.gov
2021-01-16 00:00:00,USA,Nevada Power Company,US-NW-NEVP,390.81,481.04,23.52,21.13,eia.gov
2021-01-17 00:00:00,USA,Nevada Power Company,US-NW-NEVP,383.00,471.62,25.21,22.27,eia.gov
2021-01-18 00:00:00,USA,Nevada Power Company,US-NW-NEVP,380.58,469.62,25.00,22.48,eia.gov
2021-01-19 00:00:00,USA,Nevada Power Company,US-NW-NEVP,395.09,485.64,22.34,20.36,eia.gov
2021-01-20 00:00:00,USA,Nevada Power Company,US-NW-NEVP,400.82,494.54,20.26,18.22,eia.gov
2021-01-21 00:00:00,USA,Nevada Power Company,US-NW-NEVP,388.35,481.77,21.40,19.02,eia.gov
2021-01-22 00:00:00,USA,Nevada Power Company,US-NW-NEVP,398.28,492.35,19.84,17.49,eia.gov
2021-01-23 00:00:00,USA,Nevada Power Company,US-NW-NEVP,403.44,497.26,19.38,17.20,eia.gov
2021-01-24 00:00:00,USA,Nevada Power Company,US-NW-NEVP,397.00,490.53,20.75,18.33,eia.gov
2021-01-25 00:00:00,USA,Nevada Power Company,US-NW-NEVP,419.54,516.27,16.21,14.25,eia.gov
2021-01-26 00:00:00,USA,Nevada Power Company,US-NW-NEVP,408.37,505.14,17.07,15.06,eia.gov
2021-01-27 00:00:00,USA,Nevada Power Company,US-NW-NEVP,391.45,484.10,21.23,19.33,eia.gov
2021-01-28 00:00:00,USA,Nevada Power Company,US-NW-NEVP,386.29,476.46,23.56,21.36,eia.gov
2021-01-29 00:00:00,USA,Nevada Power Company,US-NW-NEVP,390.18,481.98,22.10,19.94,eia.gov
2021-01-30 00:00:00,USA,Nevada Power Company,US-NW-NEVP,381.27,470.86,24.52,21.80,eia.gov
2021-01-31 00:00:00,USA,Nevada Power Company,US-NW-NEVP,388.93,482.33,21.33,18.74,eia.gov
2021-02-01 00:00:00,USA,Nevada Power Company,US-NW-NEVP,402.50,497.88,18.64,16.61,eia.gov
2021-02-02 00:00:00,USA,Nevada Power Company,US-NW-NEVP,382.64,471.50,24.78,22.24,eia.gov
2021-02-03 00:00:00,USA,Nevada Power Company,US-NW-NEVP,381.80,471.01,24.44,21.73,eia.gov
2021-02-04 00:00:00,USA,Nevada Power Company,US-NW-NEVP,382.20,471.72,24.52,21.97,eia.gov
2021-02-05 00:00:00,USA,Nevada Power Company,US-NW-NEVP,373.00,461.41,26.14,23.62,eia.gov
2021-02-06 00:00:00,USA,Nevada Power Company,US-NW-NEVP,380.59,467.83,26.11,23.56,eia.gov
2021-02-07 00:00:00,USA,Nevada Power Company,US-NW-NEVP,378.87,464.41,27.36,24.79,eia.gov
2021-02-08 00:00:00,USA,Nevada Power Company,US-NW-NEVP,395.79,484.48,23.77,21.42,eia.gov
2021-02-09 00:00:00,USA,Nevada Power Company,US-NW-NEVP,438.58,533.16,16.48,14.56,eia.gov
2021-02-10 00:00:00,USA,Nevada Power Company,US-NW-NEVP,432.36,524.45,18.94,16.99,eia.gov
2021-02-11 00:00:00,USA,Nevada Power Company,US-NW-NEVP,434.42,522.95,20.95,18.58,eia.gov
2021-02-12 00:00:00,USA,Nevada Power Company,US-NW-NEVP,436.19,526.18,19.67,17.30,eia.gov
2021-02-13 00:00:00,USA,Nevada Power Company,US-NW-NEVP,442.65,533.03,19.74,17.65,eia.gov
2021-02-14 00:00:00,USA,Nevada Power Company,US-NW-NEVP,418.43,503.41,25.67,23.26,eia.gov
2021-02-15 00:00:00,USA,Nevada Power Company,US-NW-NEVP,425.04,514.15,22.33,21.16,eia.gov
2021-02-16 00:00:00,USA,Nevada Power Company,US-NW-NEVP,411.76,497.71,25.97,24.63,eia.gov
2021-02-17 00:00:00,USA,Nevada Power Company,US-NW-NEVP,408.32,493.69,26.25,24.84,eia.gov
2021-02-18 00:00:00,USA,Nevada Power Company,US-NW-NEVP,420.63,509.66,22.90,21.50,eia.gov
2021-02-19 00:00:00,USA,Nevada Power Company,US-NW-NEVP,402.05,489.56,25.79,24.21,eia.gov
2021-02-20 00:00:00,USA,Nevada Power Company,US-NW-NEVP,397.93,484.81,26.29,24.23,eia.gov
2021-02-21 00:00:00,USA,Nevada Power Company,US-NW-NEVP,401.04,487.40,26.43,23.91,eia.gov
2021-02-22 00:00:00,USA,Nevada Power Company,US-NW-NEVP,421.60,509.76,23.73,22.23,eia.gov
2021-02-23 00:00:00,USA,Nevada Power Company,US-NW-NEVP,420.57,509.39,22.60,21.12,eia.gov
