Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,City of Tallahassee,US-FLA-TAL,341.47,451.53,9.24,5.03,eia.gov
2022-01-02 00:00:00,USA,City of Tallahassee,US-FLA-TAL,348.73,460.58,7.35,3.54,eia.gov
2022-01-03 00:00:00,USA,City of Tallahassee,US-FLA-TAL,348.53,460.59,7.30,4.42,eia.gov
2022-01-04 00:00:00,USA,City of Tallahassee,US-FLA-TAL,351.97,462.96,7.86,4.13,eia.gov
2022-01-05 00:00:00,USA,City of Tallahassee,US-FLA-TAL,346.17,456.42,8.83,5.17,eia.gov
2022-01-06 00:00:00,USA,City of Tallahassee,US-FLA-TAL,350.80,464.89,5.55,3.89,eia.gov
2022-01-07 00:00:00,USA,City of Tallahassee,US-FLA-TAL,344.56,456.40,7.79,5.97,eia.gov
2022-01-08 00:00:00,USA,City of Tallahassee,US-FLA-TAL,349.04,460.62,7.65,5.07,eia.gov
2022-01-09 00:00:00,USA,City of Tallahassee,US-FLA-TAL,351.98,465.88,5.61,3.75,eia.gov
2022-01-10 00:00:00,USA,City of Tallahassee,US-FLA-TAL,351.08,465.67,5.16,3.93,eia.gov
2022-01-11 00:00:00,USA,City of Tallahassee,US-FLA-TAL,348.17,458.21,8.91,5.72,eia.gov
2022-01-12 00:00:00,USA,City of Tallahassee,US-FLA-TAL,357.21,467.79,7.83,4.11,eia.gov
2022-01-13 00:00:00,USA,City of Tallahassee,US-FLA-TAL,349.92,459.69,8.97,5.51,eia.gov
2022-01-14 00:00:00,USA,City of Tallahassee,US-FLA-TAL,352.83,463.01,8.45,5.07,eia.gov
2022-01-15 00:00:00,USA,City of Tallahassee,US-FLA-TAL,354.30,465.35,7.67,4.43,eia.gov
2022-01-16 00:00:00,USA,City of Tallahassee,US-FLA-TAL,361.32,474.54,5.50,2.86,eia.gov
2022-01-17 00:00:00,USA,City of Tallahassee,US-FLA-TAL,358.83,465.50,10.83,6.11,eia.gov
2022-01-18 00:00:00,USA,City of Tallahassee,US-FLA-TAL,359.47,467.98,9.34,5.39,eia.gov
2022-01-19 00:00:00,USA,City of Tallahassee,US-FLA-TAL,357.90,465.54,10.09,5.52,eia.gov
2022-01-20 00:00:00,USA,City of Tallahassee,US-FLA-TAL,368.34,480.54,5.76,2.12,eia.gov
2022-01-21 00:00:00,USA,City of Tallahassee,US-FLA-TAL,373.98,487.62,4.32,1.37,eia.gov
2022-01-22 00:00:00,USA,City of Tallahassee,US-FLA-TAL,374.50,486.67,5.41,1.81,eia.gov
2022-01-23 00:00:00,USA,City of Tallahassee,US-FLA-TAL,365.86,474.68,8.70,4.82,eia.gov
2022-01-24 00:00:00,USA,City of Tallahassee,US-FLA-TAL,366.94,475.40,8.87,4.49,eia.gov
2022-01-25 00:00:00,USA,City of Tallahassee,US-FLA-TAL,373.57,484.48,6.39,1.60,eia.gov
2022-01-26 00:00:00,USA,City of Tallahassee,US-FLA-TAL,366.84,477.51,7.12,3.24,eia.gov
2022-01-27 00:00:00,USA,City of Tallahassee,US-FLA-TAL,359.64,468.94,8.73,5.23,eia.gov
2022-01-28 00:00:00,USA,City of Tallahassee,US-FLA-TAL,371.07,482.66,6.11,2.37,eia.gov
2022-01-29 00:00:00,USA,City of Tallahassee,US-FLA-TAL,367.69,475.37,9.47,5.16,eia.gov
2022-01-30 00:00:00,USA,City of Tallahassee,US-FLA-TAL,370.62,478.03,9.45,4.71,eia.gov
2022-01-31 00:00:00,USA,City of Tallahassee,US-FLA-TAL,364.75,472.19,9.78,5.00,eia.gov
2022-02-01 00:00:00,USA,City of Tallahassee,US-FLA-TAL,357.72,466.09,9.52,4.99,eia.gov
2022-02-02 00:00:00,USA,City of Tallahassee,US-FLA-TAL,355.19,463.77,9.51,5.05,eia.gov
2022-02-03 00:00:00,USA,City of Tallahassee,US-FLA-TAL,362.01,474.41,6.04,2.70,eia.gov
2022-02-04 00:00:00,USA,City of Tallahassee,US-FLA-TAL,365.93,480.85,3.80,1.27,eia.gov
