Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,163.79,205.59,70.83,8.66,eia.gov
2021-01-02 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,165.15,206.79,70.03,5.27,eia.gov
2021-01-03 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,162.77,203.76,72.09,7.69,eia.gov
2021-01-04 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,186.86,232.20,66.46,7.76,eia.gov
2021-01-05 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.98,257.16,63.06,8.10,eia.gov
2021-01-06 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.42,270.89,61.32,8.30,eia.gov
2021-01-07 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.39,280.11,59.80,9.27,eia.gov
2021-01-08 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,238.25,290.42,58.81,8.38,eia.gov
2021-01-09 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,224.36,274.66,61.17,9.13,eia.gov
2021-01-10 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,249.31,301.02,58.76,8.98,eia.gov
2021-01-11 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,254.30,306.97,56.71,6.11,eia.gov
2021-01-12 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,248.18,299.34,59.60,7.92,eia.gov
2021-01-13 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,246.92,298.41,58.99,8.74,eia.gov
2021-01-14 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,242.31,293.19,59.61,6.94,eia.gov
2021-01-15 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,251.58,303.23,58.41,6.89,eia.gov
2021-01-16 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,236.42,287.34,59.09,5.00,eia.gov
2021-01-17 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,249.34,300.65,58.99,7.89,eia.gov
2021-01-18 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,260.04,311.69,57.35,6.05,eia.gov
2021-01-19 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,256.54,308.52,57.88,8.58,eia.gov
2021-01-20 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,233.45,282.25,61.35,6.57,eia.gov
2021-01-21 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,256.44,307.94,57.56,5.28,eia.gov
2021-01-22 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,243.95,294.17,58.97,4.16,eia.gov
2021-01-23 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,245.44,295.67,59.57,6.45,eia.gov
2021-01-24 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,258.52,310.13,57.06,5.31,eia.gov
2021-01-25 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,259.35,311.00,56.62,3.29,eia.gov
2021-01-26 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,246.94,296.95,59.21,5.27,eia.gov
2021-01-27 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,235.65,285.41,60.81,5.73,eia.gov
2021-01-28 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,254.87,306.51,58.09,7.49,eia.gov
2021-01-29 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,261.10,313.43,57.35,11.96,eia.gov
2021-01-30 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,249.91,300.84,59.07,10.92,eia.gov
2021-01-31 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,273.75,324.99,56.44,5.04,eia.gov
2021-02-01 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,278.37,330.46,56.52,9.10,eia.gov
2021-02-02 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,295.21,348.77,54.40,7.87,eia.gov
