Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,178.71,234.10,68.92,68.92,eia.gov
2021-01-02 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,123.79,169.54,78.47,78.47,eia.gov
2021-01-03 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,131.93,179.11,77.05,77.05,eia.gov
2021-01-04 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,120.56,165.74,79.03,79.03,eia.gov
2021-01-05 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,107.75,150.68,81.26,81.26,eia.gov
2021-01-06 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,110.37,153.76,80.81,80.81,eia.gov
2021-01-07 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,127.42,173.80,77.84,77.84,eia.gov
2021-01-08 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,125.83,171.93,78.12,78.12,eia.gov
2021-01-09 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.18,160.59,79.79,79.79,eia.gov
2021-01-10 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.56,161.03,79.73,79.73,eia.gov
2021-01-11 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,114.51,158.63,80.08,80.08,eia.gov
2021-01-12 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.09,139.32,82.94,82.94,eia.gov
2021-01-13 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,2.07,26.32,99.68,99.68,eia.gov
2021-01-14 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,11.28,35.65,98.63,98.61,eia.gov
2021-01-15 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.91,133.18,84.13,84.11,eia.gov
2021-01-16 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,152.00,202.70,73.57,73.57,eia.gov
2021-01-17 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,157.77,208.72,72.83,72.82,eia.gov
2021-01-18 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,148.00,197.99,74.26,74.26,eia.gov
2021-01-19 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,157.72,209.18,72.66,72.66,eia.gov
2021-01-20 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,150.71,200.89,73.88,73.88,eia.gov
2021-01-21 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,190.72,246.72,67.35,67.32,eia.gov
2021-01-22 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,182.41,238.45,68.28,68.28,eia.gov
2021-01-23 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,192.51,248.69,67.11,67.09,eia.gov
2021-01-24 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,170.13,222.54,70.94,70.93,eia.gov
2021-01-25 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,165.53,218.61,71.21,71.21,eia.gov
2021-01-26 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,111.46,155.04,80.62,80.62,eia.gov
