Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,127.89,157.08,78.48,73.02,Electricity Maps Estimation; eia.gov
2021-01-02 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,56.31,85.36,90.00,84.12,eia.gov
2021-01-03 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,52.25,80.09,90.64,84.75,eia.gov
2021-01-04 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,66.86,99.41,87.37,81.61,eia.gov
2021-01-05 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,64.61,95.47,87.92,82.27,eia.gov
2021-01-06 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,68.91,99.92,88.12,82.26,eia.gov
2021-01-07 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,62.26,95.85,87.74,81.82,eia.gov
2021-01-08 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,56.62,88.54,89.02,83.25,eia.gov
2021-01-09 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,51.74,83.96,89.76,83.69,eia.gov
2021-01-10 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,69.19,102.94,86.84,80.84,eia.gov
2021-01-11 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,82.70,118.70,83.92,78.16,eia.gov
2021-01-12 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,68.68,100.99,87.24,82.03,eia.gov
2021-01-13 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,44.51,72.07,91.51,86.10,Electricity Maps Estimation; eia.gov
2021-01-14 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,62.81,94.76,88.14,81.75,eia.gov
2021-01-15 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,57.73,86.75,90.44,84.13,eia.gov
2021-01-16 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,63.06,91.97,90.08,83.83,eia.gov
2021-01-17 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,57.65,85.71,90.56,84.33,eia.gov
2021-01-18 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,72.06,102.98,87.76,81.17,eia.gov
2021-01-19 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,83.03,118.77,84.22,78.21,eia.gov
2021-01-20 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,105.04,145.46,78.92,73.46,eia.gov
2021-01-21 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,99.04,141.36,78.56,73.03,eia.gov
2021-01-22 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,94.78,137.45,78.67,73.16,eia.gov
2021-01-23 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,95.24,137.30,79.20,73.61,eia.gov
2021-01-24 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,67.63,102.89,86.00,80.13,eia.gov
2021-01-25 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,88.68,130.31,79.95,74.50,eia.gov
2021-01-26 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,78.77,118.82,81.85,76.40,eia.gov
2021-01-27 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,58.10,92.42,87.21,81.43,eia.gov
2021-01-28 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,68.07,103.66,85.65,79.84,eia.gov
2021-01-29 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,80.88,119.18,82.70,76.88,eia.gov
2021-01-30 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,70.48,104.09,86.39,80.29,eia.gov
2021-01-31 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,69.72,101.16,87.51,81.20,eia.gov
2021-02-01 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,64.85,96.36,87.90,81.46,eia.gov
2021-02-02 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,65.53,95.70,88.24,82.19,eia.gov
2021-02-03 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,65.38,96.51,88.21,82.04,eia.gov
2021-02-04 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,51.13,79.26,90.54,85.01,eia.gov
