Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Idaho Power Company,US-NW-IPCO,299.16,347.79,56.78,56.12,eia.gov
2021-01-02 00:00:00,USA,Idaho Power Company,US-NW-IPCO,220.54,262.62,67.42,66.89,eia.gov
2021-01-03 00:00:00,USA,Idaho Power Company,US-NW-IPCO,239.32,283.42,65.58,65.19,eia.gov
2021-01-04 00:00:00,USA,Idaho Power Company,US-NW-IPCO,255.98,299.54,64.14,63.89,eia.gov
2021-01-05 00:00:00,USA,Idaho Power Company,US-NW-IPCO,237.32,280.16,66.16,65.65,eia.gov
2021-01-06 00:00:00,USA,Idaho Power Company,US-NW-IPCO,274.54,319.58,61.93,61.73,eia.gov
2021-01-07 00:00:00,USA,Idaho Power Company,US-NW-IPCO,306.63,355.12,57.03,56.74,eia.gov
2021-01-08 00:00:00,USA,Idaho Power Company,US-NW-IPCO,327.66,375.15,55.24,54.78,eia.gov
2021-01-09 00:00:00,USA,Idaho Power Company,US-NW-IPCO,346.23,393.60,53.09,52.54,eia.gov
2021-01-10 00:00:00,USA,Idaho Power Company,US-NW-IPCO,346.01,395.30,52.83,52.46,eia.gov
2021-01-11 00:00:00,USA,Idaho Power Company,US-NW-IPCO,261.60,307.36,61.89,61.40,eia.gov
2021-01-12 00:00:00,USA,Idaho Power Company,US-NW-IPCO,256.15,301.02,63.33,63.07,eia.gov
2021-01-13 00:00:00,USA,Idaho Power Company,US-NW-IPCO,177.24,219.50,70.94,70.35,eia.gov
2021-01-14 00:00:00,USA,Idaho Power Company,US-NW-IPCO,281.15,328.61,59.93,59.59,eia.gov
2021-01-15 00:00:00,USA,Idaho Power Company,US-NW-IPCO,293.23,340.01,59.35,58.80,eia.gov
2021-01-16 00:00:00,USA,Idaho Power Company,US-NW-IPCO,313.92,362.10,57.03,56.51,eia.gov
2021-01-17 00:00:00,USA,Idaho Power Company,US-NW-IPCO,322.45,370.84,55.83,55.15,eia.gov
2021-01-18 00:00:00,USA,Idaho Power Company,US-NW-IPCO,273.16,317.08,61.78,61.23,eia.gov
2021-01-19 00:00:00,USA,Idaho Power Company,US-NW-IPCO,355.67,402.43,52.38,51.88,eia.gov
2021-01-20 00:00:00,USA,Idaho Power Company,US-NW-IPCO,332.87,382.19,54.79,54.41,eia.gov
2021-01-21 00:00:00,USA,Idaho Power Company,US-NW-IPCO,346.79,399.86,51.01,50.40,eia.gov
2021-01-22 00:00:00,USA,Idaho Power Company,US-NW-IPCO,383.73,439.89,44.99,44.57,eia.gov
2021-01-23 00:00:00,USA,Idaho Power Company,US-NW-IPCO,375.33,423.95,49.63,49.33,eia.gov
2021-01-24 00:00:00,USA,Idaho Power Company,US-NW-IPCO,369.73,419.29,50.50,49.88,eia.gov
2021-01-25 00:00:00,USA,Idaho Power Company,US-NW-IPCO,395.85,446.80,47.01,46.62,eia.gov
2021-01-26 00:00:00,USA,Idaho Power Company,US-NW-IPCO,392.84,445.23,46.17,45.76,eia.gov
2021-01-27 00:00:00,USA,Idaho Power Company,US-NW-IPCO,285.45,329.99,60.63,60.50,eia.gov
2021-01-28 00:00:00,USA,Idaho Power Company,US-NW-IPCO,271.24,316.55,61.41,61.20,eia.gov
2021-01-29 00:00:00,USA,Idaho Power Company,US-NW-IPCO,333.16,381.48,54.51,54.18,eia.gov
2021-01-30 00:00:00,USA,Idaho Power Company,US-NW-IPCO,300.46,345.79,58.35,57.74,eia.gov
2021-01-31 00:00:00,USA,Idaho Power Company,US-NW-IPCO,275.40,320.29,60.97,60.48,eia.gov
2021-02-01 00:00:00,USA,Idaho Power Company,US-NW-IPCO,238.46,280.87,65.16,65.02,eia.gov
2021-02-02 00:00:00,USA,Idaho Power Company,US-NW-IPCO,245.84,289.50,64.56,64.36,eia.gov
2021-02-03 00:00:00,USA,Idaho Power Company,US-NW-IPCO,286.06,331.79,60.05,59.65,eia.gov
2021-02-04 00:00:00,USA,Idaho Power Company,US-NW-IPCO,259.93,303.09,63.52,63.16,eia.gov
