Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Pacificorp East,US-NW-PACE,699.33,752.25,20.67,19.56,eia.gov
2021-01-02 00:00:00,USA,Pacificorp East,US-NW-PACE,488.06,535.08,42.06,41.44,eia.gov
2021-01-03 00:00:00,USA,Pacificorp East,US-NW-PACE,482.00,529.26,43.28,42.81,eia.gov
2021-01-04 00:00:00,USA,Pacificorp East,US-NW-PACE,542.37,592.39,36.92,36.51,eia.gov
2021-01-05 00:00:00,USA,Pacificorp East,US-NW-PACE,513.13,561.85,40.29,39.65,eia.gov
2021-01-06 00:00:00,USA,Pacificorp East,US-NW-PACE,581.26,632.58,32.97,32.61,eia.gov
2021-01-07 00:00:00,USA,Pacificorp East,US-NW-PACE,632.67,685.08,26.99,26.66,eia.gov
2021-01-08 00:00:00,USA,Pacificorp East,US-NW-PACE,676.49,730.72,22.42,21.82,eia.gov
2021-01-09 00:00:00,USA,Pacificorp East,US-NW-PACE,741.41,794.06,14.69,13.85,eia.gov
2021-01-10 00:00:00,USA,Pacificorp East,US-NW-PACE,678.53,731.12,21.61,21.04,eia.gov
2021-01-11 00:00:00,USA,Pacificorp East,US-NW-PACE,560.19,612.78,33.16,32.51,eia.gov
2021-01-12 00:00:00,USA,Pacificorp East,US-NW-PACE,565.49,618.55,33.52,33.13,eia.gov
2021-01-13 00:00:00,USA,Pacificorp East,US-NW-PACE,480.06,529.32,42.88,41.86,eia.gov
2021-01-14 00:00:00,USA,Pacificorp East,US-NW-PACE,526.02,576.67,37.49,36.83,eia.gov
2021-01-15 00:00:00,USA,Pacificorp East,US-NW-PACE,519.16,568.42,38.98,38.28,eia.gov
2021-01-16 00:00:00,USA,Pacificorp East,US-NW-PACE,547.66,597.67,35.83,34.95,eia.gov
2021-01-17 00:00:00,USA,Pacificorp East,US-NW-PACE,541.04,589.96,36.52,35.45,eia.gov
2021-01-18 00:00:00,USA,Pacificorp East,US-NW-PACE,566.33,615.96,33.73,32.46,eia.gov
2021-01-19 00:00:00,USA,Pacificorp East,US-NW-PACE,633.16,679.67,26.80,25.99,eia.gov
2021-01-20 00:00:00,USA,Pacificorp East,US-NW-PACE,554.20,604.99,34.96,34.35,eia.gov
2021-01-21 00:00:00,USA,Pacificorp East,US-NW-PACE,585.29,638.02,30.20,29.12,eia.gov
2021-01-22 00:00:00,USA,Pacificorp East,US-NW-PACE,669.82,723.37,20.17,19.40,eia.gov
2021-01-23 00:00:00,USA,Pacificorp East,US-NW-PACE,709.13,760.07,17.72,17.02,eia.gov
2021-01-24 00:00:00,USA,Pacificorp East,US-NW-PACE,687.04,739.17,20.28,19.03,eia.gov
2021-01-25 00:00:00,USA,Pacificorp East,US-NW-PACE,725.19,780.01,15.05,14.31,eia.gov
2021-01-26 00:00:00,USA,Pacificorp East,US-NW-PACE,690.24,743.67,18.14,17.33,eia.gov
2021-01-27 00:00:00,USA,Pacificorp East,US-NW-PACE,587.48,641.14,30.02,29.70,eia.gov
2021-01-28 00:00:00,USA,Pacificorp East,US-NW-PACE,538.51,591.27,35.16,34.66,eia.gov
2021-01-29 00:00:00,USA,Pacificorp East,US-NW-PACE,565.22,616.94,32.17,31.52,eia.gov
2021-01-30 00:00:00,USA,Pacificorp East,US-NW-PACE,518.82,566.96,36.66,35.32,eia.gov
2021-01-31 00:00:00,USA,Pacificorp East,US-NW-PACE,512.14,561.69,37.64,36.39,eia.gov
2021-02-01 00:00:00,USA,Pacificorp East,US-NW-PACE,561.50,612.02,32.26,31.91,eia.gov
