Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Sweden,Sweden,SE,1.47,27.03,99.47,71.46,svk.se
2021-01-02 00:00:00,Sweden,Sweden,SE,1.72,27.31,99.42,71.96,svk.se
2021-01-03 00:00:00,Sweden,Sweden,SE,2.23,27.96,99.36,70.30,svk.se
2021-01-04 00:00:00,Sweden,Sweden,SE,4.53,30.82,99.02,70.82,svk.se
2021-01-05 00:00:00,Sweden,Sweden,SE,6.77,33.49,98.68,71.50,svk.se
2021-01-06 00:00:00,Sweden,Sweden,SE,6.27,32.66,98.82,70.06,svk.se
2021-01-07 00:00:00,Sweden,Sweden,SE,12.11,39.29,97.98,69.73,svk.se
2021-01-08 00:00:00,Sweden,Sweden,SE,9.47,36.38,98.22,69.66,svk.se
2021-01-09 00:00:00,Sweden,Sweden,SE,2.93,28.79,99.23,70.26,svk.se
2021-01-10 00:00:00,Sweden,Sweden,SE,3.16,28.72,99.20,70.53,svk.se
2021-01-11 00:00:00,Sweden,Sweden,SE,4.33,30.04,99.11,70.80,svk.se
2021-01-12 00:00:00,Sweden,Sweden,SE,5.87,32.15,98.84,69.81,svk.se
2021-01-13 00:00:00,Sweden,Sweden,SE,6.48,33.00,98.82,69.73,svk.se
2021-01-14 00:00:00,Sweden,Sweden,SE,11.29,38.83,98.11,70.09,svk.se
2021-01-15 00:00:00,Sweden,Sweden,SE,16.69,45.46,97.41,68.88,svk.se
2021-01-16 00:00:00,Sweden,Sweden,SE,5.61,32.08,98.88,70.83,svk.se
2021-01-17 00:00:00,Sweden,Sweden,SE,4.74,30.99,99.02,70.87,svk.se
2021-01-18 00:00:00,Sweden,Sweden,SE,9.38,36.94,98.33,71.27,svk.se
2021-01-19 00:00:00,Sweden,Sweden,SE,10.14,37.47,98.36,71.69,svk.se
2021-01-20 00:00:00,Sweden,Sweden,SE,7.25,33.67,98.74,71.82,svk.se
2021-01-21 00:00:00,Sweden,Sweden,SE,6.03,32.56,98.87,69.57,svk.se
2021-01-22 00:00:00,Sweden,Sweden,SE,4.84,31.17,99.03,69.31,svk.se
2021-01-23 00:00:00,Sweden,Sweden,SE,3.65,29.49,99.09,68.98,svk.se
2021-01-24 00:00:00,Sweden,Sweden,SE,3.32,28.97,99.17,70.74,svk.se
2021-01-25 00:00:00,Sweden,Sweden,SE,5.52,31.90,98.89,70.35,svk.se
2021-01-26 00:00:00,Sweden,Sweden,SE,4.96,31.41,98.93,70.22,svk.se
2021-01-27 00:00:00,Sweden,Sweden,SE,9.98,37.10,98.33,70.18,svk.se
2021-01-28 00:00:00,Sweden,Sweden,SE,11.42,38.81,98.11,70.20,svk.se
2021-01-29 00:00:00,Sweden,Sweden,SE,13.51,41.51,97.87,70.76,svk.se
2021-01-30 00:00:00,Sweden,Sweden,SE,7.42,34.16,98.66,69.64,svk.se
